Course Id	Course-Title	Is Paid	Level	Published Date	Pulished Timestamp	Subject	URL1	CONTENT DURATION in HR's	Num Lectures	Price	Reviews	Students
968278	XSLT :basics for beginners	Paid	All Levels	27/09/16	30/12/1899 8:14:59 am	Web Development	https://www.udemy.com/xslt-basics-for-beginners/	0.533333333	7	$35	6	877
967424	XML DTD :basics for beginners	Paid	All Levels	26/09/16	30/12/1899 9:52:50 am	Web Development	https://www.udemy.com/xml-dtd-basics-for-beginners/	0.55	7	$35	3	903
955138	AJAX :basics for beginners	Paid	All Levels	10/09/16	30/12/1899 1:59:38 am	Web Development	https://www.udemy.com/ajaxbasics/	0.566666667	9	$35	23	1241
856530	Understand PHP Arrays and HTTP Request in a Better Way	Paid	All Levels	23/05/16	30/12/1899 10:05:27 am	Web Development	https://www.udemy.com/understand-php-arrays-and-http-request-in-a-better-way/	0.583333333	7	$35	38	1627
971022	ASP :basics for beginners	Paid	All Levels	29/09/16	30/12/1899 8:52:42 am	Web Development	https://www.udemy.com/asp-basics-for-beginners/	1	8	$35	7	764
1160196	Flexbox: The complete guide	Paid	All Levels	09/06/17	30/12/1899 4:29:48 am	Web Development	https://www.udemy.com/flexbox-the-complete-guide/	1	16	$35	7	189
833182	JQuery DOM and Ajax Concept Explained for Beginners	Paid	All Levels	27/04/16	30/12/1899 8:26:57 am	Web Development	https://www.udemy.com/jquery-dom-and-ajax-concept-explained-for-beginners/	1.02	7	$35	112	1812
969170	XSD :basics for beginners	Paid	All Levels	27/09/16	30/12/1899 11:01:26 am	Web Development	https://www.udemy.com/xsd-basics-for-beginners/	1.1	7	$35	0	755
967422	XML DOM :basics for beginners	Paid	All Levels	26/09/16	30/12/1899 9:47:11 am	Web Development	https://www.udemy.com/xml-dom-basics-for-beginners/	1.1	7	$35	1	920
597256	Learn Ruby Programming The Easy Way	Paid	All Levels	15/09/15	30/12/1899 12:07:14 pm	Web Development	https://www.udemy.com/learn-ruby-programming-the-easy-way/	2	19	$35	22	3485
573716	Learn PHP Programming for Absolute Beginners	Paid	All Levels	05/08/15	30/12/1899 11:47:48 am	Web Development	https://www.udemy.com/learn-php-programming-for-absolute-beginners/	2	20	$35	78	5368
235990	Build A Great Wordpress Website For Your Business in 2 Hours	Paid	All Levels	10/06/14	30/12/1899 11:24:25 am	Web Development	https://www.udemy.com/build-a-great-wordpress-website-for-your-business-in-2-hours/	2	26	$35	4	1054
617886	Learn Rails Programming in Less than 2 Hours	Paid	All Levels	22/09/15	30/12/1899 7:21:50 am	Web Development	https://www.udemy.com/learn-rails-programming-in-less-than-2-hours/	2.5	19	$35	24	2470
19422	Drupal 7 for Beginners	Paid	All Levels	14/06/12	30/12/1899 11:15:00 am	Web Development	https://www.udemy.com/drupal-for-beginners/	2.5	37	$35	102	926
311638	Joomla 3 : Develop a Professional Website in 3 Simple Steps!	Paid	All Levels	13/03/15	30/12/1899 11:53:07 am	Web Development	https://www.udemy.com/develop-a-professional-hotel-website-using-joomla-3x/	5	43	$35	74	1309
859446	Cross-Platform Development with ASP.NET Core 1.0 MVC	Paid	All Levels	11/07/16	30/12/1899 11:57:34 am	Web Development	https://www.udemy.com/crossplatformaspnetcoremvc/	5.5	64	$35	126	601
113706	Build Flat Responsive Website from Scratch - Complete Course	Paid	All Levels	04/12/13	30/12/1899 5:33:41 am	Web Development	https://www.udemy.com/build-flat-responsive-website-from-scratch-complete-course/	7.5	54	$35	144	12105
23742	Servlets and JSPs Tutorial: Learn Web Applications With Java	Paid	All Levels	10/09/12	30/12/1899 4:52:58 am	Web Development	https://www.udemy.com/javawebtut/	10	64	$35	970	15187
753940	Become a Bootstrap Expert: Build 20 Layouts!	Paid	All Levels	07/02/16	30/12/1899 4:54:34 am	Web Development	https://www.udemy.com/become-a-bootstrap-expert-build-20-layouts/	17.5	179	$35	57	2755
1018530	Cakephp:Creating a CRUD application	Paid	All Levels	22/11/16	30/12/1899 9:55:42 am	Web Development	https://www.udemy.com/cakephpcreating-a-crud-application/	0.516666667	7	$40	2	803
1016650	PHP CodeIgniter:CRUD concepts in MVC	Paid	All Levels	27/11/16	30/12/1899 7:29:59 am	Web Development	https://www.udemy.com/codeignitercrud-concepts-in-mvc/	0.583333333	6	$40	4	601
1020722	PHP Zend Framework 1.11:Creating a CRUD Application	Paid	All Levels	23/11/16	30/12/1899 8:49:57 am	Web Development	https://www.udemy.com/zend-framework-111creating-a-crud-application/	0.583333333	7	$40	5	1122
964118	Bootstrap :basics for beginners	Paid	All Levels	21/09/16	30/12/1899 7:49:10 am	Web Development	https://www.udemy.com/bootstrap-basics-for-beginners/	1	14	$40	20	1152
342084	Start Your Own Forum Website in 15 Minutes	Paid	All Levels	26/01/15	30/12/1899 8:19:40 am	Web Development	https://www.udemy.com/forum-web-development/	1	15	$40	38	5387
392526	Learn Effective HTML in No Time!	Paid	All Levels	12/10/15	30/12/1899 2:38:50 am	Web Development	https://www.udemy.com/learn-effective-html-in-no-time/	1	18	$40	11	1275
469678	Wordpress on AWS: The Easy way to AWS for Free Fast hosting	Paid	All Levels	11/08/15	30/12/1899 4:47:57 am	Web Development	https://www.udemy.com/wordpress-on-aws-the-easy-way-to-aws-for-free-fast-hosting-amazon/	1	36	$40	23	245
968292	XPATH :basics for beginners	Paid	All Levels	27/09/16	30/12/1899 8:20:47 am	Web Development	https://www.udemy.com/xpath-basics-for-beginners/	1.02	8	$40	6	878
968304	XQUERY :basics for beginners	Paid	All Levels	27/09/16	30/12/1899 8:26:05 am	Web Development	https://www.udemy.com/xquery-basics-for-beginners/	1.03	6	$40	2	937
1021594	PHP Zend Framework 2:Creating a CRUD Application	Paid	All Levels	24/11/16	30/12/1899 5:33:50 am	Web Development	https://www.udemy.com/zend-framework-2creating-a-crud-application/	1.03	9	$40	6	802
967410	XML :basics for beginners	Paid	All Levels	26/09/16	30/12/1899 9:38:41 am	Web Development	https://www.udemy.com/xml-basics-for-beginners/	1.05	11	$40	12	1062
859422	Bootstrap 4.0 New Features: Build Responsive Website	Paid	All Levels	16/06/16	30/12/1899 1:34:50 am	Web Development	https://www.udemy.com/bootstrap4-new-features/	1.5	14	$40	28	2296
838418	PHP Date and Time Course by Edwin Diaz	Paid	All Levels	03/05/16	30/12/1899 2:00:53 am	Web Development	https://www.udemy.com/crash-course-learn-to-create-date-and-time-in-php-easily/	1.5	14	$40	53	1653
556922	Learn Ruby on Rails: Stripe Payment Processing	Paid	All Levels	02/11/16	30/12/1899 3:09:47 am	Web Development	https://www.udemy.com/learn-ruby-on-rails-stripe-payment-processing/	1.5	29	$40	33	15724
570848	WordPress Plugin Development -> Deep dive discovery!	Paid	All Levels	05/11/15	30/12/1899 2:16:20 am	Web Development	https://www.udemy.com/wordpress-plugin/	2	39	$40	19	2650
906700	Sass: From Beginner to Advanced	Paid	All Levels	21/07/16	30/12/1899 8:43:34 am	Web Development	https://www.udemy.com/sass-from-beginner-to-advanced/	2	39	$40	231	8059
770526	Sending email with PHP: from Basic to Advanced	Paid	All Levels	10/06/16	30/12/1899 9:23:33 am	Web Development	https://www.udemy.com/php-email/	2	45	$40	58	379
378924	"Learn animation using CSS3, Javascript and HTML5"	Paid	All Levels	24/03/15	30/12/1899 11:43:38 am	Web Development	https://www.udemy.com/animating-css-javascript/	2.5	18	$40	54	1468
672090	Learn to Build Web Apps using UnderscoreJS : Code Like a Pro	Paid	All Levels	18/11/15	30/12/1899 9:58:36 am	Web Development	https://www.udemy.com/learn-to-build-web-apps-using-underscorejs-code-like-a-pro/	3.5	27	$40	37	325
403604	Web Development with BootStrap - 16 Instant Themes Included!	Paid	All Levels	14/07/15	30/12/1899 1:32:14 am	Web Development	https://www.udemy.com/bootstrap-course/	3.5	27	$40	45	1355
680180	Learn to Build Web Apps using D3JS	Paid	All Levels	01/12/15	30/12/1899 3:08:23 am	Web Development	https://www.udemy.com/learn-to-build-web-apps-using-d3js/	3.5	29	$40	99	841
309370	Bootstrap 3 -> Profitable WordPress Theme Development!	Paid	All Levels	22/10/14	30/12/1899 10:39:21 am	Web Development	https://www.udemy.com/bootstrap-wordpress/	3.5	40	$40	80	5547
635248	Learn and Build using Polymer	Paid	All Levels	30/12/15	30/12/1899 8:41:42 am	Web Development	https://www.udemy.com/learn-and-build-using-polymer/	3.5	48	$40	169	513
684794	Build Web Apps Using EmberJS: The Complete Course	Paid	All Levels	10/12/15	30/12/1899 10:01:55 am	Web Development	https://www.udemy.com/build-web-apps-using-emberjs-the-complete-course/	4.5	31	$40	126	627
637840	Learn Knockout JS Framework from GroundUp	Paid	All Levels	15/10/15	30/12/1899 10:04:20 am	Web Development	https://www.udemy.com/learn-knockout-js-framework-from-groundup/	5	31	$40	104	633
851560	Learn To Build Apps Using Play Framework	Paid	All Levels	07/06/16	30/12/1899 10:38:29 am	Web Development	https://www.udemy.com/learn-to-build-apps-using-play-framework/	5.5	23	$40	69	434
645714	Build Apps with ReactJS: The Complete Course	Paid	All Levels	22/10/15	30/12/1899 2:07:29 am	Web Development	https://www.udemy.com/build-apps-with-reactjs-the-complete-course/	5.5	34	$40	145	1433
821788	Angular 2 Fundamentals for Web Developers	Paid	All Levels	14/04/16	30/12/1899 11:43:47 am	Web Development	https://www.udemy.com/angular-2-fundamentals-for-web-developers/	6	41	$40	61	450
948440	PSD to Responsive HTML5: Beginner to Advanced	Paid	All Levels	03/10/16	30/12/1899 2:11:56 am	Web Development	https://www.udemy.com/psd-to-html5-beginner-to-advanced/	6	49	$40	218	1502
655298	Learn Facebook Flux Architecture for Web Applications	Paid	All Levels	05/11/15	30/12/1899 1:16:07 am	Web Development	https://www.udemy.com/learn-facebook-flux-architecture-for-web-applications/	6.5	36	$40	26	395
631754	Zend Framework 2: Learn the PHP framework ZF2 from scratch	Paid	All Levels	11/11/15	30/12/1899 10:55:45 am	Web Development	https://www.udemy.com/zend-framework-2-from-beginner-to-professional/	6.5	37	$40	130	723
1037666	Webpack 1 & 2 - The Complete Guide	Paid	All Levels	10/03/17	30/12/1899 2:04:41 am	Web Development	https://www.udemy.com/webpack-complete-guide/	6.5	79	$40	46	252
1277924	Angular 4 Front To Back	Paid	All Levels	06/07/17	30/12/1899 8:04:55 am	Web Development	https://www.udemy.com/angular-4-front-to-back/	8.5	68	$40	0	44
856526	The Build a SAAS App with Flask Course	Paid	All Levels	02/06/16	30/12/1899 12:32:03 pm	Web Development	https://www.udemy.com/the-build-a-saas-app-with-flask-course/	10	168	$40	365	2244
94428	Learn Complete Web Development From Scratch	Paid	All Levels	23/10/13	30/12/1899 2:23:00 am	Web Development	https://www.udemy.com/learn-complete-web-development-from-scratch/	12	46	$40	106	14074
531954	Projects in AngularJS - Learn by building 10 Projects	Paid	All Levels	25/06/15	30/12/1899 12:00:56 pm	Web Development	https://www.udemy.com/learn-angularjs-development/	14.5	77	$40	629	7146
936504	The Complete HTML5 and CSS3 Course	Paid	All Levels	23/08/16	30/12/1899 9:44:47 am	Web Development	https://www.udemy.com/the-complete-html5-and-css3-course/	15	126	$40	30	1548
563020	Learn to build 20 websites and build 14 iOS9 apps with swift	Paid	All Levels	24/07/15	30/12/1899 2:45:40 am	Web Development	https://www.udemy.com/learn-to-build-20-websites-and-build-14-ios9-apps-with-swift/	22.5	458	$40	9	1926
1022682	PHP Laravel 5:Creating a CRUD application	Paid	All Levels	28/11/16	30/12/1899 9:44:21 am	Web Development	https://www.udemy.com/laravel-5creating-a-crud-application/	0.55	7	$45	12	511
954036	JSON :basics for beginners	Paid	All Levels	09/09/16	30/12/1899 9:42:59 am	Web Development	https://www.udemy.com/learn-json/	0.55	8	$45	18	2052
1115128	XML DOM - Crash Course for Beginners	Paid	All Levels	19/02/17	30/12/1899 3:41:32 am	Web Development	https://www.udemy.com/xml-dom-crash-course-for-beginners/	0.566666667	8	$45	6	396
1115126	XML XSLT - Crash Course for Beginners	Paid	All Levels	19/02/17	30/12/1899 10:11:07 am	Web Development	https://www.udemy.com/xml-xslt-crash-course-for-beginners/	1	9	$45	4	426
1115064	XML DTD - Crash Course for Beginners	Paid	All Levels	18/02/17	30/12/1899 12:21:12 pm	Web Development	https://www.udemy.com/xml-dtd-crash-course-for-beginners/	1	10	$45	1	944
1115132	XML XQuery - Crash Course for Beginners	Paid	All Levels	19/02/17	30/12/1899 2:52:36 am	Web Development	https://www.udemy.com/xml-xquery-crash-course-for-beginners/	1	10	$45	4	426
957362	AngularJs :basics for beginners	Paid	All Levels	19/09/16	30/12/1899 7:50:49 am	Web Development	https://www.udemy.com/angularjs-basics-for-beginners/	1	14	$45	16	1237
970252	PHP :basics for beginners	Paid	All Levels	28/09/16	30/12/1899 8:29:17 am	Web Development	https://www.udemy.com/php-basics-for-beginners-new/	1.5	12	$45	4	1562
902748	Introduction To Data Analytics Using Microsoft Power BI	Paid	All Levels	13/07/16	30/12/1899 10:36:30 am	Web Development	https://www.udemy.com/data-analytics-powerbi/	1.5	16	$45	33	1764
496006	Learn Laravel: Create Your Web App Step-By-Step	Paid	All Levels	20/05/15	30/12/1899 12:48:45 pm	Web Development	https://www.udemy.com/laravel-5-course-learn-php-laravel/	4	35	$45	47	604
537282	Hosting Django: Amazon Web Services (AWS) Fundamentals	Paid	All Levels	19/10/15	30/12/1899 2:30:02 am	Web Development	https://www.udemy.com/django-tutorial-amazon-web-services/	5.5	46	$45	103	2573
406820	RESTful API with Laravel	Paid	All Levels	04/02/15	30/12/1899 11:42:56 am	Web Development	https://www.udemy.com/laravel-5-php-framework-agile-and-practical-php-restful-api/	6	57	$45	228	1905
418386	Create a REAL Social Network like Facebook in PHP + MySQL	Paid	All Levels	19/09/16	30/12/1899 8:54:37 am	Web Development	https://www.udemy.com/make-a-social-media-website/	16.5	174	$45	178	1002
947204	Learn W3.CSS	Paid	All Levels	01/09/16	30/12/1899 10:18:52 am	Web Development	https://www.udemy.com/learn-w3css/	0.566666667	10	$50	7	1002
1169848	"Build Your Own Calculator App with Javascript, HTML5 & CSS"	Paid	All Levels	13/04/17	30/12/1899 10:36:32 am	Web Development	https://www.udemy.com/create-a-calculator-web-app-with-javascript-html-css/	1	11	$50	49	3688
1197650	Boost your website speed without any coding!	Paid	All Levels	14/05/17	30/12/1899 10:14:48 am	Web Development	https://www.udemy.com/boost-your-website-speed-without-any-coding/	1	12	$50	28	1337
835712	Crash Course - Learn to Create a PHP MVC Framework	Paid	All Levels	01/05/16	30/12/1899 11:04:29 am	Web Development	https://www.udemy.com/crash-course-learn-to-create-a-php-mvc-framework/	1	12	$50	117	1282
667744	Convert HTML Websites into PHP: Learn by Doing in 40 Minutes	Paid	All Levels	12/11/15	30/12/1899 9:53:12 am	Web Development	https://www.udemy.com/convert-static-websites-from-html-to-php-for-web-designers/	1	15	$50	13	540
92194	Create a classified website in 2 hours - guaranteed	Paid	All Levels	09/11/13	30/12/1899 1:36:07 am	Web Development	https://www.udemy.com/create-a-classified-website-in-2-hours-guaranteed/	1	22	$50	84	3411
665686	Create Newsletter Subscription Form with PHP/AJAX in 40 Min	Paid	All Levels	11/11/15	30/12/1899 12:51:09 pm	Web Development	https://www.udemy.com/php-ajax-form-with-validation-email-ip-tracking-in-40-minutes/	1.03	17	$50	10	586
955818	Jquery :basics for beginners	Paid	All Levels	12/09/16	30/12/1899 12:01:34 pm	Web Development	https://www.udemy.com/jquery-basics-for-beginners/	1.07	15	$50	34	1274
863976	PHP - Send and Receive Mobile Text Messages (SMS)	Paid	All Levels	15/06/16	30/12/1899 4:04:19 am	Web Development	https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/	1.5	18	$50	81	1626
688968	PHP with PDO - ULTIMATE Crash Course	Paid	All Levels	06/12/15	30/12/1899 3:01:34 am	Web Development	https://www.udemy.com/php-with-pdo-ultimate-crash-course/	1.5	18	$50	171	1248
774648	Learn Authentication With ASP.NET Identity Security 2017	Paid	All Levels	26/02/16	30/12/1899 9:41:37 am	Web Development	https://www.udemy.com/learn-authentication-with-aspnet-identity-security-2016/	2	13	$50	45	305
484872	Learn How to Create Your Own Social Network	Paid	All Levels	24/04/15	30/12/1899 4:54:06 am	Web Development	https://www.udemy.com/create-your-own-social-network/	2	14	$50	5	4732
379722	jQuery Crash Course: Learn the Essentials of jQuery Fast	Paid	All Levels	06/01/15	30/12/1899 7:12:34 am	Web Development	https://www.udemy.com/learn-jquery-crash-course/	2	18	$50	142	11262
161986	Learn Building Your Own Website Without Coding	Paid	All Levels	20/03/14	30/12/1899 6:53:04 am	Web Development	https://www.udemy.com/learn-building-your-own-website-without-coding/	2	19	$50	7	7660
113888	Writing CSS with {LESS} - Tutorial From Infinite Skills	Paid	All Levels	01/11/13	30/12/1899 11:13:28 am	Web Development	https://www.udemy.com/writing-css-with-less-tutorial-from-infinite-skills/	2	25	$50	21	788
217010	Website Secrets: Get a Gorgeous Website on the Cheap	Paid	All Levels	04/07/14	30/12/1899 1:17:41 am	Web Development	https://www.udemy.com/how-to-get-an-excellent-website-at-a-lower-cost/	2	32	$50	15	12328
679992	Building Better APIs with GraphQL	Paid	All Levels	29/11/15	30/12/1899 2:02:02 am	Web Development	https://www.udemy.com/building-better-apis-with-graphql/	2.5	16	$50	89	555
398456	Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast	Paid	All Levels	20/01/15	30/12/1899 8:02:16 am	Web Development	https://www.udemy.com/bootstrap-3-introduction-make-responsive-websites-fast/	2.5	16	$50	302	2351
595818	Laravel Account Activation Project	Paid	All Levels	07/12/16	30/12/1899 12:41:15 pm	Web Development	https://www.udemy.com/laravel-account-activation-project/	2.5	19	$50	19	1147
792703	Create WordPress Plugins	Paid	All Levels	08/04/16	30/12/1899 2:24:12 am	Web Development	https://www.udemy.com/create-wordpress-plugins/	2.5	21	$50	19	964
861528	PHP Security	Paid	All Levels	15/06/16	30/12/1899 1:46:15 am	Web Development	https://www.udemy.com/php-security/	2.5	24	$50	147	1892
688092	JQuery Create Overlay Popups from scratch using Jquery	Paid	All Levels	04/12/15	30/12/1899 9:06:24 am	Web Development	https://www.udemy.com/jquery-create-modal-popup-windows-from-scratch-using-jquery/	2.5	29	$50	17	4407
873844	Building Web Apps Using Flask and Neo4j	Paid	All Levels	10/06/16	30/12/1899 10:41:39 am	Web Development	https://www.udemy.com/building-web-apps-using-flask-and-neo4j/	2.5	37	$50	21	166
628356	Learn Web Animation the Easy Way: An Intro to SVG and GSAP	Paid	All Levels	02/10/15	30/12/1899 10:23:24 am	Web Development	https://www.udemy.com/learn-web-animation-with-svg-and-gsap/	3	15	$50	33	203
1163894	Build a Chatbot integrated Website using Bootstrap 4	Paid	All Levels	28/04/17	30/12/1899 9:54:20 am	Web Development	https://www.udemy.com/build-a-chatbot-integrated-website-using-bootstrap-4/	3	28	$50	13	165
697798	"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS"	Paid	All Levels	06/01/16	30/12/1899 9:20:55 am	Web Development	https://www.udemy.com/a-complete-guide-to-install-wordpress-php-on-cloud-server-aws-or-vps/	3	28	$50	17	1386
862428	PHP : Learn to upload files to Amazon S3 and use CloudFront	Paid	All Levels	15/06/16	30/12/1899 3:08:40 am	Web Development	https://www.udemy.com/php-learn-to-upload-files-to-amazon-s3-and-use-cloudfront/	3	28	$50	36	1216
905096	CSS Animations: Create Amazing Effects on Your Website	Paid	All Levels	11/08/16	30/12/1899 12:06:15 pm	Web Development	https://www.udemy.com/css-animations-create-amazing-effects-on-your-website/	3	38	$50	31	300
123566	Learning Bootstrap 3 - Tutorial From Infinite Skills	Paid	All Levels	21/11/13	30/12/1899 3:53:03 am	Web Development	https://www.udemy.com/bootstrap-3/	3	50	$50	90	1266
180547	PHP Development with the Laravel Framework	Paid	All Levels	11/03/14	30/12/1899 1:40:48 am	Web Development	https://www.udemy.com/php-development-with-laravel-4/	3.5	20	$50	24	1611
637974	Master ExpressJS to Build Web Apps with NodeJS&JavaScript	Paid	All Levels	06/01/16	30/12/1899 6:04:55 am	Web Development	https://www.udemy.com/expressjs/	3.5	24	$50	56	2643
661774	JSON in Action: Build JSON-Based Applications	Paid	All Levels	11/03/16	30/12/1899 12:49:14 pm	Web Development	https://www.udemy.com/json-in-action/	3.5	37	$50	171	1322
402508	Codeless Website Development with Adobe Muse	Paid	All Levels	25/02/15	30/12/1899 10:29:55 am	Web Development	https://www.udemy.com/codeless-website-development-with-adobe-muse/	3.5	46	$50	67	461
791610	Create a business website with WordPress	Paid	All Levels	14/03/16	30/12/1899 3:22:28 am	Web Development	https://www.udemy.com/create-a-business-website-with-wordpress/	4	38	$50	31	1624
16646	Web Programming with Python	Paid	All Levels	24/04/12	30/12/1899 5:01:43 am	Web Development	https://www.udemy.com/web-programming-with-python/	4	53	$50	217	35267
11153	Learn jQuery: An In-depth Course For Beginners	Paid	All Levels	28/11/11	30/12/1899 5:29:11 am	Web Development	https://www.udemy.com/jquery/	4.5	62	$50	95	7014
889438	ChatBots: Messenger ChatBot with API.AI and Node.JS	Paid	All Levels	30/06/16	30/12/1899 9:57:08 am	Web Development	https://www.udemy.com/chatbots/	4.5	64	$50	529	2577
30911	HTML5 APIs For JavaScript - A Course For Web Developers	Paid	All Levels	30/11/12	30/12/1899 9:33:41 am	Web Development	https://www.udemy.com/html5-apis-for-javascript-a-course-for-web-developers/	5	45	$50	62	7706
177912	All You Need To Know About AngularJS - Training On AngularJS	Paid	All Levels	07/03/14	30/12/1899 11:09:28 am	Web Development	https://www.udemy.com/angularjs/	5	53	$50	88	1936
602702	Wordpress for beginners :Build Websites Fast without Coding	Paid	All Levels	08/09/15	30/12/1899 12:33:25 pm	Web Development	https://www.udemy.com/wordpress-create-websites-fast-wo-coding-and-make-money/	5	68	$50	72	1658
991630	Try Django 1.10 | Create a URL Shortening Service	Paid	All Levels	24/10/16	30/12/1899 11:14:43 am	Web Development	https://www.udemy.com/try-django-1-10/	5.5	40	$50	78	9607
945978	Ultimate Angular 4 (previously Angular 2) with Bootstrap 4	Paid	All Levels	19/09/16	30/12/1899 3:25:38 am	Web Development	https://www.udemy.com/ultimate-angular-2/	5.5	80	$50	1846	11384
846832	So you think you know JavaScript?	Paid	All Levels	12/05/16	30/12/1899 7:52:32 am	Web Development	https://www.udemy.com/so-you-think-you-know-javascript-1/	6	25	$50	154	1010
676554	Master WCF 4.0 From Scratch Using C#	Paid	All Levels	23/11/15	30/12/1899 1:05:09 am	Web Development	https://www.udemy.com/masterwcf/	7	53	$50	67	415
936182	Learn By Example: Angular JS	Paid	All Levels	22/08/16	30/12/1899 12:36:10 pm	Web Development	https://www.udemy.com/learn-by-example-angular-js/	7	60	$50	32	1515
14571	Learn HTML5 At Your Own Pace. Ideal for Beginners	Paid	All Levels	28/02/12	30/12/1899 10:52:32 am	Web Development	https://www.udemy.com/learning-html5/	7	67	$50	60	3026
529028	WordPress Plugin Development for 2017 - Build 14 Plugins	Paid	All Levels	11/08/15	30/12/1899 1:52:21 am	Web Development	https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/	7	72	$50	108	3770
958132	Learn By Example: jQuery	Paid	All Levels	19/09/16	30/12/1899 2:27:18 am	Web Development	https://www.udemy.com/learn-by-example-jquery/	7	78	$50	49	1702
65355	Web Development: Make A Website That Will Sell For Thousands	Paid	All Levels	02/09/13	30/12/1899 5:08:55 am	Web Development	https://www.udemy.com/web-development-by-doing-html5-css3-complete-from-scratch/	7.5	51	$50	62	1116
26845	Advanced HTML5 Tutorial for Web Developers	Paid	All Levels	17/10/12	30/12/1899 4:07:41 am	Web Development	https://www.udemy.com/advanced-html5-for-web-developers/	7.5	57	$50	57	11847
904818	Web Security: Common Vulnerabilities And Their Mitigation	Paid	All Levels	14/07/16	30/12/1899 9:24:08 am	Web Development	https://www.udemy.com/web-security-common-vulnerabilities-and-their-mitigation/	8	56	$50	30	1547
18448	Learning CSS3 - A Comprehensive Tutorial For Web Developers	Paid	All Levels	24/05/12	30/12/1899 2:14:57 am	Web Development	https://www.udemy.com/learning-css3/	8	101	$50	107	2459
326326	SharePoint 2013 Development using C# - Part I	Paid	All Levels	06/11/14	30/12/1899 5:59:44 am	Web Development	https://www.udemy.com/sharepoint2013development/	8.5	119	$50	101	891
30318	Learning JavaScript Programming Tutorial. A Definitive Guide	Paid	All Levels	26/11/12	30/12/1899 5:51:56 am	Web Development	https://www.udemy.com/programming-javascript/	9.5	93	$50	380	17113
846412	Learning Drupal 8	Paid	All Levels	11/05/16	30/12/1899 2:05:20 am	Web Development	https://www.udemy.com/learning-drupal-8/	9.5	101	$50	97	577
564268	Projects in Foundation Framework - Learn By Building 10 Apps	Paid	All Levels	27/07/15	30/12/1899 1:56:27 am	Web Development	https://www.udemy.com/foundation-framework-course/	10	54	$50	33	636
1076424	The Ultimate Guide to the Best WordPress Plugins Part 1	Paid	All Levels	16/02/17	30/12/1899 3:30:02 am	Web Development	https://www.udemy.com/wordpress-plugins-a-guide-on-the-best-plugins-part-1/	10.5	116	$50	10	122
231176	Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month	Paid	All Levels	03/06/14	30/12/1899 1:48:34 am	Web Development	https://www.udemy.com/learn-to-build-beautiful-html5-and-css3-websites-in-1-month/	11	80	$50	407	18818
621022	Projects in MongoDB - Learn MongoDB Building Projects	Paid	All Levels	28/09/15	30/12/1899 1:22:39 am	Web Development	https://www.udemy.com/projects-in-mongodb/	12	93	$50	247	4628
30240	The Ultimate Web Development Course	Paid	All Levels	25/08/13	30/12/1899 9:16:52 am	Web Development	https://www.udemy.com/build-an-instant-update-database-interface-with-jquery-ajax/	12	136	$50	329	9881
19603	Learning Dynamic Website Design - PHP MySQL and JavaScript	Paid	All Levels	18/06/12	30/12/1899 9:52:34 am	Web Development	https://www.udemy.com/learning-dynamic-website-design/	12.5	125	$50	285	47886
773824	"Learn By Example: The Foundations of HTML, CSS & Javascript"	Paid	All Levels	29/02/16	30/12/1899 3:04:14 am	Web Development	https://www.udemy.com/learn-by-example-html-css-javascript/	13	94	$50	72	1724
994634	Mastering ASP.NET MVC 5 From Scratch Using C#	Paid	All Levels	01/12/16	30/12/1899 12:30:59 pm	Web Development	https://www.udemy.com/masteringaspnetmvc5/	13	109	$50	65	417
431576	Building a Social Network in PHP & MySQL From Scratch	Paid	All Levels	17/03/15	30/12/1899 9:54:15 am	Web Development	https://www.udemy.com/social-network-in-php-mysql/	14	78	$50	125	869
904462	The Complete Elixir and Phoenix Bootcamp	Paid	All Levels	27/10/16	30/12/1899 3:44:29 am	Web Development	https://www.udemy.com/the-complete-elixir-and-phoenix-bootcamp-and-tutorial/	14.5	123	$50	1375	5279
565000	Learn MeteorJS By Building 10 Real World Projects	Paid	All Levels	28/07/15	30/12/1899 10:23:14 am	Web Development	https://www.udemy.com/learn-meteorjs-by-building-10-real-world-projects/	15	79	$50	221	2784
606756	Projects in ExpressJS - Learn ExpressJs building 10 projects	Paid	All Levels	14/09/15	30/12/1899 5:07:28 am	Web Development	https://www.udemy.com/projects-in-expressjs-learn-expressjs-building-10-projects/	15.5	102	$50	149	1949
82778	All about NodeJS	Paid	All Levels	19/12/14	30/12/1899 12:46:50 pm	Web Development	https://www.udemy.com/all-about-nodejs/	15.5	133	$50	931	8755
32649	PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly	Paid	All Levels	15/12/12	30/12/1899 7:22:52 am	Web Development	https://www.udemy.com/learning-php-and-mysql-development-the-easy-way/	15.5	143	$50	92	5549
481002	Learn Nodejs by building 12 projects	Paid	All Levels	21/04/15	30/12/1899 5:22:43 am	Web Development	https://www.udemy.com/learn-nodejs-by-building-10-projects/	16	90	$50	997	10150
442580	Master ASP . NET 4 from scratch	Paid	All Levels	18/08/15	30/12/1899 1:58:37 am	Web Development	https://www.udemy.com/masteraspnet/	16	116	$50	135	613
